138, 0.00643, 0.0001
139, 0.00532, 0.0001
140, 0.00390, 0.0001
141, 0.00547, 0.0001
142, 0.00665, 0.0001
143, 0.00466, 0.0001
144, 0.00468, 0.0001
145, 0.00451, 0.0001
146, 0.00558, 0.0001
147, 0.00767, 0.0001
148, 0.00491, 0.0001
149, 0.00310, 0.0001
150, 0.00420, 0.0001
151, 0.00568, 0.0001
152, 0.00576, 0.0001
153, 0.00459, 0.0001
154, 0.00504, 0.0001
155, 0.00399, 0.0001
156, 0.00407, 0.0001
157, 0.00473, 0.0001
158, 0.00437, 0.0001
159, 0.00354, 0.0001
160, 0.00392, 0.0001
161, 0.00332, 0.0001
162, 0.00513, 0.0001
163, 0.00396, 0.0001
164, 0.00469, 0.0001
165, 0.00555, 0.0001
166, 0.00471, 0.0001
167, 0.00465, 0.0001
168, 0.00553, 0.0001
169, 0.00525, 0.0001
170, 0.00475, 0.0001
171, 0.00363, 0.0001
172, 0.00350, 0.0001
173, 0.00471, 0.0001
174, 0.00340, 0.0001
175, 0.00459, 0.0001
176, 0.00548, 0.0001
177, 0.00407, 0.0001
178, 0.00329, 0.0001
179, 0.00592, 0.0001
180, 0.00297, 0.0001
181, 0.00453, 0.0001
182, 0.00375, 0.0001
183, 0.00209, 0.0001
184, 0.00276, 0.0001
185, 0.00520, 0.0001
186, 0.00353, 0.0001
187, 0.00531, 0.0001
188, 0.00317, 0.0001
189, 0.00320, 0.0001
190, 0.00478, 0.0001
191, 0.00562, 0.0001
192, 0.00413, 0.0001
193, 0.00316, 0.0001
194, 0.00374, 0.0001
195, 0.00329, 0.0001
196, 0.00350, 0.0001
197, 0.00618, 0.0001
198, 0.00484, 0.0001
199, 0.00437, 0.0001
200, 0.00413, 0.0001
201, 0.00461, 0.0001
202, 0.00516, 0.0001
203, 0.00527, 0.0001
204, 0.00277, 0.0001
205, 0.00315, 0.0001
206, 0.00487, 0.0001
207, 0.00590, 0.0001
208, 0.00296, 0.0001
209, 0.00465, 0.0001
210, 0.00670, 0.0001
211, 0.00622, 0.0001
212, 0.00353, 0.0001
213, 0.00528, 0.0001
214, 0.00386, 0.0001
215, 0.00315, 0.0001
216, 0.00343, 0.0001
217, 0.00515, 0.0001
218, 0.00382, 0.0001
219, 0.00302, 0.0001
220, 0.00653, 0.0001
221, 0.00350, 0.0001
222, 0.00428, 0.0001
223, 0.00476, 0.0001
224, 0.00283, 0.0001
225, 0.00395, 0.0001
226, 0.00332, 0.0001
227, 0.00296, 0.0001
228, 0.00489, 0.0001
229, 0.00570, 0.0001
230, 0.00287, 0.0001
231, 0.00260, 0.0001
232, 0.00275, 0.0001
233, 0.00290, 0.0001
234, 0.00414, 0.0001
235, 0.00317, 0.0001
236, 0.00229, 0.0001
237, 0.00323, 0.0001
238, 0.00729, 0.0001
239, 0.00340, 0.0001
240, 0.00286, 0.0001
241, 0.00209, 0.0001
242, 0.00234, 0.0001
243, 0.00245, 0.0001
244, 0.00378, 0.0001
245, 0.00303, 0.0001
246, 0.00353, 0.0001
247, 0.00291, 0.0001
248, 0.00244, 0.0001
249, 0.00329, 0.0001
250, 0.00298, 0.0001
251, 0.00224, 0.0001
252, 0.00372, 0.0001
253, 0.00238, 0.0001
254, 0.00301, 0.0001
255, 0.00207, 0.0001
256, 0.00354, 0.0001
257, 0.00247, 0.0001
258, 0.00268, 0.0001
259, 0.00271, 0.0001
260, 0.00438, 0.0001
261, 0.00368, 0.0001
262, 0.00330, 0.0001
263, 0.00220, 0.0001
264, 0.00407, 0.0001
265, 0.00425, 0.0001
266, 0.00287, 0.0001
267, 0.00263, 0.0001
268, 0.00364, 0.0001
269, 0.00340, 0.0001
270, 0.00644, 0.0001
271, 0.00535, 0.0001
272, 0.00501, 0.0001
273, 0.00263, 0.0001
274, 0.00327, 0.0001
275, 0.00386, 0.0001
276, 0.00478, 0.0001
277, 0.00375, 0.0001
278, 0.00392, 0.0001
279, 0.00604, 0.0001
280, 0.00272, 0.0001
281, 0.00326, 0.0001
282, 0.00265, 0.0001
283, 0.00452, 0.0001
284, 0.00444, 0.0001
285, 0.00561, 0.0001
286, 0.00365, 0.0001
287, 0.00372, 0.0001
288, 0.00374, 0.0001
289, 0.00339, 0.0001
290, 0.00634, 0.0001
291, 0.00439, 0.0001
292, 0.00281, 0.0001
293, 0.00446, 0.0001
294, 0.00283, 0.0001
295, 0.00540, 0.0001
296, 0.00805, 0.0001
297, 0.00264, 0.0001
298, 0.00322, 0.0001
299, 0.00274, 0.0001
300, 0.00339, 0.0001
301, 0.00274, 0.0001
302, 0.00337, 0.0001
303, 0.00250, 0.0001
304, 0.00332, 0.0001
305, 0.00386, 0.0001
306, 0.00412, 0.0001
307, 0.00312, 0.0001
308, 0.00269, 0.0001
309, 0.00258, 0.0001
310, 0.00269, 0.0001
311, 0.00436, 0.0001
312, 0.00418, 0.0001
313, 0.00326, 0.0001
314, 0.00377, 0.0001
315, 0.00358, 0.0001
316, 0.00257, 0.0001
317, 0.00272, 0.0001
318, 0.00341, 0.0001
319, 0.00302, 0.0001
320, 0.00293, 0.0001
321, 0.00315, 0.0001
322, 0.00370, 0.0001
323, 0.00486, 0.0001
324, 0.00275, 0.0001
325, 0.00274, 0.0001
326, 0.00286, 0.0001
327, 0.00282, 0.0001
328, 0.00349, 0.0001
329, 0.00405, 0.0001
330, 0.00234, 0.0001
331, 0.00227, 0.0001
332, 0.00403, 0.0001
333, 0.00231, 0.0001
334, 0.00284, 0.0001
335, 0.00214, 0.0001
336, 0.00450, 0.0001
337, 0.00322, 0.0001
338, 0.00273, 0.0001
339, 0.00281, 0.0001
340, 0.00257, 0.0001
341, 0.00257, 0.0001
342, 0.00355, 0.0001
343, 0.00256, 0.0001
344, 0.00343, 0.0001
345, 0.00296, 0.0001
346, 0.00285, 0.0001
347, 0.00166, 0.0001
348, 0.00470, 0.0001
349, 0.00373, 0.0001
350, 0.00345, 0.0001
351, 0.00199, 0.0001
352, 0.00252, 0.0001
353, 0.00285, 0.0001
354, 0.00276, 0.0001
355, 0.00464, 0.0001
356, 0.00333, 0.0001
357, 0.00297, 0.0001
358, 0.00350, 0.0001
359, 0.00275, 0.0001
360, 0.00367, 0.0001
361, 0.00301, 0.0001
362, 0.00687, 0.0001
363, 0.00236, 0.0001
364, 0.00179, 0.0001
365, 0.00626, 0.0001
366, 0.00166, 0.0001
367, 0.00245, 0.0001
368, 0.00344, 0.0001
369, 0.00317, 0.0001
370, 0.00249, 0.0001
371, 0.00261, 0.0001
372, 0.00424, 0.0001
373, 0.00312, 0.0001
374, 0.00291, 0.0001
375, 0.00261, 0.0001
376, 0.00220, 0.0001
377, 0.00220, 0.0001
378, 0.00320, 0.0001
379, 0.00288, 0.0001
380, 0.00416, 0.0001
381, 0.00371, 0.0001
382, 0.00341, 0.0001
383, 0.00217, 0.0001
384, 0.00248, 0.0001
385, 0.00188, 0.0001
386, 0.00330, 0.0001
387, 0.00190, 0.0001
388, 0.00298, 0.0001
389, 0.00328, 0.0001
390, 0.00244, 0.0001
391, 0.00286, 0.0001
392, 0.00386, 0.0001
393, 0.00499, 0.0001
394, 0.00409, 0.0001
395, 0.00310, 0.0001
396, 0.00157, 0.0001
397, 0.00347, 0.0001
398, 0.00181, 0.0001
399, 0.00239, 0.0001
400, 0.00281, 0.0001
401, 0.00205, 0.0001
402, 0.00453, 0.0001
403, 0.00418, 0.0001
404, 0.00235, 0.0001
405, 0.00166, 0.0001
406, 0.00162, 0.0001
407, 0.00759, 0.0001
408, 0.00368, 0.0001
409, 0.00195, 0.0001
410, 0.00224, 0.0001
411, 0.00265, 0.0001
412, 0.00340, 0.0001
413, 0.00249, 0.0001
414, 0.00186, 0.0001
415, 0.00149, 0.0001
416, 0.00312, 0.0001
417, 0.00222, 0.0001
418, 0.00345, 0.0001
419, 0.00434, 0.0001
420, 0.00191, 0.0001
421, 0.00364, 0.0001
422, 0.00247, 0.0001
423, 0.00198, 0.0001
424, 0.00209, 0.0001
425, 0.00539, 0.0001
426, 0.00529, 0.0001
427, 0.00173, 0.0001
428, 0.00273, 0.0001
429, 0.00393, 0.0001
430, 0.00387, 0.0001
431, 0.00171, 0.0001
432, 0.00535, 0.0001
433, 0.00222, 0.0001
434, 0.00250, 0.0001
435, 0.00471, 0.0001
436, 0.00308, 0.0001
437, 0.00309, 0.0001
438, 0.00531, 0.0001
439, 0.00322, 0.0001
440, 0.00420, 0.0001
441, 0.00290, 0.0001
442, 0.00373, 0.0001
443, 0.00353, 0.0001
444, 0.00406, 0.0001
445, 0.00225, 0.0001
446, 0.00325, 0.0001
447, 0.00350, 0.0001
448, 0.00319, 0.0001
449, 0.00262, 0.0001
450, 0.00294, 0.0001
451, 0.00307, 0.0001
452, 0.00335, 0.0001
453, 0.00173, 0.0001
454, 0.00687, 0.0001
455, 0.00327, 0.0001
456, 0.00262, 0.0001
457, 0.00678, 0.0001
458, 0.00426, 0.0001
459, 0.00250, 0.0001
460, 0.00348, 0.0001
461, 0.00250, 0.0001
462, 0.00335, 0.0001
463, 0.00455, 0.0001
464, 0.00327, 0.0001
465, 0.00190, 0.0001
466, 0.00376, 0.0001
467, 0.00258, 0.0001
468, 0.00473, 0.0001
469, 0.00255, 0.0001
470, 0.00254, 0.0001
471, 0.00262, 0.0001
472, 0.00449, 0.0001
473, 0.00222, 0.0001
474, 0.00220, 0.0001
475, 0.00319, 0.0001
476, 0.00169, 0.0001
477, 0.00210, 0.0001
478, 0.00554, 0.0001
479, 0.00257, 0.0001
480, 0.00392, 0.0001
481, 0.00413, 0.0001
482, 0.00311, 0.0001
483, 0.00256, 0.0001
484, 0.00272, 0.0001
485, 0.00289, 0.0001
486, 0.00211, 0.0001
487, 0.00264, 0.0001
488, 0.00349, 0.0001
489, 0.00261, 0.0001
490, 0.00300, 0.0001
491, 0.00189, 0.0001
492, 0.00212, 0.0001
493, 0.00362, 0.0001
494, 0.00144, 0.0001
495, 0.00410, 0.0001
496, 0.00218, 0.0001
497, 0.00335, 0.0001
498, 0.00254, 0.0001
499, 0.00406, 0.0001
500, 0.00464, 0.0001
