t_s,theta_deg
18.566666666666666,1.5931106280197584
18.6,1.90664515823466
18.633333333333333,2.1410942541234226
18.666666666666668,2.2992825064074984
18.7,2.4467463908460996
18.733333333333334,2.6709923420561665
18.766666666666666,3.1115048585305933
18.8,3.34720921477422
18.833333333333332,3.587924744516189
18.866666666666667,3.805578526826689
18.9,4.069037750976128
18.933333333333334,4.144612659779952
18.966666666666665,4.256277458957629
19.0,4.284630620828237
19.033333333333335,4.325456091472389
19.066666666666666,4.459577361625308
19.1,4.471652100411472
19.133333333333333,4.464742231879387
19.166666666666668,4.465435472880364
19.2,4.470337859636982
19.233333333333334,4.459354699842139
19.266666666666666,4.321482481254044
19.3,4.312103845351029
19.333333333333332,4.139408733431949
19.366666666666667,3.750958934202384
19.4,3.5093881283760906
19.433333333333334,3.221248512704807
19.466666666666665,2.742746717691576
19.5,2.449782799601968
19.533333333333335,2.120155870926142
19.566666666666666,1.7980251160653942
19.6,1.3948295347900015
19.633333333333333,1.0037459027010969
19.666666666666668,0.5450816929189273
19.7,0.10652193145021556
19.733333333333334,-0.3616243029376457
19.766666666666666,-0.6992103081469021
19.8,-1.1439510371126818
19.833333333333332,-1.6513132069497318
19.866666666666667,-2.244733651024816
19.9,-2.7089654880501
19.933333333333334,-3.0766585664759276
19.966666666666665,-3.3099503820156304
20.0,-3.62025530397597
20.033333333333335,-3.85836569937154
20.066666666666666,-4.264780893830327
20.1,-4.736892106797939
20.133333333333333,-5.117936965157522
20.166666666666668,-5.394681217465291
20.2,-5.65563631020045
20.233333333333334,-5.806186837710539
20.266666666666666,-5.914153523183768
20.3,-6.012881860942743
20.333333333333332,-6.111421904092059
20.366666666666667,-6.1776803120026
20.4,-6.214940978576729
20.433333333333334,-6.210959908131311
20.466666666666665,-6.208163391589986
20.5,-6.202021066465872
20.533333333333335,-6.193977024082
20.566666666666666,-6.1557173446374955
20.6,-6.05683708536551
20.633333333333333,-5.893764028128932
20.666666666666668,-5.388989712175796
20.7,-5.150453469123283
20.733333333333334,-4.686510539411649
20.766666666666666,-4.117630340884919
20.8,-3.610310218563603
20.833333333333332,-3.177081805846353
20.866666666666667,-2.7251063655664254
20.9,-2.2920748494570855
20.933333333333334,-1.7967427634365913
20.966666666666665,-1.3395471968703714
21.0,-0.840416623205565
21.033333333333335,-0.47682832695546373
21.066666666666666,0.0006041908588750672
21.1,0.47915261554673627
21.133333333333333,0.9737401057082573
21.166666666666668,1.4697140221056213
21.2,1.9307323651182882
21.233333333333334,2.294407602969529
21.266666666666666,2.5825031987658558
21.3,2.888796079358644
21.333333333333332,3.228213188772925
21.366666666666667,3.4630310328034257
21.4,3.680154626896282
21.433333333333334,4.016831687177559
21.466666666666665,4.215480299048316
21.5,4.29431683683397
21.533333333333335,4.442091481815175
21.566666666666666,4.486231439987485
21.6,4.492482263328646
21.633333333333333,4.493344136634634
21.666666666666668,4.491834765931707
21.7,4.490014501475481
21.733333333333334,4.343868734938185
21.766666666666666,4.239627640650024
21.8,4.026268969532797
21.833333333333332,3.541464317400049
21.866666666666667,3.2581715070351396
21.9,2.6483551488551607
21.933333333333334,2.2732434363847047
21.966666666666665,1.7964162194110898
22.0,1.3145415129431932
22.033333333333335,0.7756165956886107
22.066666666666666,0.27983487542283514
22.1,-0.24686362468181472
22.133333333333333,-0.7371599514770106
22.166666666666668,-1.2870562376010255
22.2,-1.9925196078613603
22.233333333333334,-2.6212517143998446
22.266666666666666,-3.1279277603504094
22.3,-3.6294387863708817
22.333333333333332,-3.847919957357333
22.366666666666667,-4.216470172018028
22.4,-4.635374051081566
22.433333333333334,-5.020037704492919
22.466666666666665,-5.30761395246756
22.5,-5.699942507294097
22.533333333333335,-5.955549470707004
22.566666666666666,-6.0956854124685185
22.6,-6.210004108524081
22.633333333333333,-6.248074658195073
22.666666666666668,-6.248813364793797
22.7,-6.246399989073102
22.733333333333334,-6.246175156785238
22.766666666666666,-6.242226460256818
22.8,-6.180035174149908
22.833333333333332,-6.023030351030833
22.866666666666667,-5.71060227208736
22.9,-5.290261377370702
22.933333333333334,-4.855541417672839
22.966666666666665,-4.088283864873548
23.0,-3.3664372190372283
23.033333333333335,-2.742469898393881
23.066666666666666,-2.2088692255836353
23.1,-1.630055884774699
23.133333333333333,-1.1425775922279446
23.166666666666668,-0.7185704150342632
23.2,-0.28628524394644345
23.233333333333334,0.24533352038175046
23.266666666666666,0.8507433607618298
23.3,1.4713387741971224
23.333333333333332,2.054914281823724
23.366666666666667,2.4796794401349875
23.4,2.8913752726714623
23.433333333333334,3.218917609818254
23.466666666666665,3.4772878788637995
23.5,3.69079621952531
23.533333333333335,4.024627044009012
23.566666666666666,4.175919255439174
23.6,4.297501807114572
23.633333333333333,4.469797351968751
23.666666666666668,4.508821520895521
23.7,4.507370329816587
23.733333333333334,4.489358251874446
23.766666666666666,4.461556397003012
23.8,4.341935001651924
23.833333333333332,4.139458823600803
23.866666666666667,3.6744585647951964
23.9,3.303724842412164
23.933333333333334,2.631657230902395
23.966666666666665,2.0918454248272678
24.0,1.5153135122098702
24.033333333333335,0.862017584840619
24.066666666666666,0.277683133273198
24.1,-0.39115656387620334
24.133333333333333,-0.9058393678352994
24.166666666666668,-1.5408335664271304
24.2,-2.2150943998700634
24.233333333333334,-2.9251264683914253
24.266666666666666,-3.454348195598779
24.3,-3.9725467177506495
24.333333333333332,-4.335751063986426
24.366666666666667,-4.879023812511574
24.4,-5.18809955136178
24.433333333333334,-5.476610604619948
24.466666666666665,-5.809779461322529
24.5,-6.069860521462095
24.533333333333335,-6.226876996195509
24.566666666666666,-6.309569823338932
24.6,-6.312873871883727
24.633333333333333,-6.303463240080606
24.666666666666668,-6.295235213840194
24.7,-6.244137151511432
24.733333333333334,-6.079344287842344
24.766666666666666,-5.764169917841089
24.8,-5.256063658179891
24.833333333333332,-4.75550905567736
24.866666666666667,-3.8794551773820802
24.9,-3.1383000057373076
24.933333333333334,-2.378894962475509
24.966666666666665,-1.6010750938295584
25.0,-1.0371160184859713
25.033333333333335,-0.537092184726988
25.066666666666666,-0.0922928549895522
25.1,0.43108444034932475
25.133333333333333,1.0271505667973206
25.166666666666668,1.6271210312893116
25.2,2.3377614598826093
25.233333333333334,2.892837640419136
25.266666666666666,3.346625502872702
25.3,3.584589677031877
25.333333333333332,3.9653871568368633
25.366666666666667,4.172436440704831
25.4,4.334429146416279
25.433333333333334,4.3808623440725585
25.466666666666665,4.489346366314912
25.5,4.492753644480735
25.533333333333335,4.487703996250174
25.566666666666666,4.450823476041687
25.6,4.32661770971759
25.633333333333333,4.066637941419119
25.666666666666668,3.526782751861851
25.7,3.074241630417668
25.733333333333334,2.382290860217611
25.766666666666666,1.6275022861445319
25.8,0.9050212675079835
25.833333333333332,0.13780450720513213
25.866666666666667,-0.5405563699867135
25.9,-1.189523755829219
25.933333333333334,-1.9646950341168914
25.966666666666665,-2.6670937405627155
26.0,-3.2554508634739228
26.033333333333335,-3.848340579747941
26.066666666666666,-4.320374762630117
26.1,-4.920363117103134
26.133333333333333,-5.2798085314354894
26.166666666666668,-5.642193228522124
26.2,-5.977451448563692
26.233333333333334,-6.161856708121417
26.266666666666666,-6.298251612348982
26.3,-6.321351459322632
26.333333333333332,-6.319349953494943
26.366666666666667,-6.316820579908016
26.4,-6.2717359875974825
26.433333333333334,-6.099073414373967
26.466666666666665,-5.715643467285705
26.5,-5.189711546621222
26.533333333333335,-4.386347699413253
26.566666666666666,-3.6795440362332985
26.6,-2.6850740007432736
26.633333333333333,-1.7904974950542816
26.666666666666668,-0.928001499958396
26.7,-0.43857072760948124
26.733333333333334,0.07905830450886682
26.766666666666666,0.5521152248891285
26.8,1.2068737081336356
26.833333333333332,1.8709943688811166
26.866666666666667,2.488800876955406
26.9,3.134304297570377
26.933333333333334,3.5230223466334243
26.966666666666665,4.0027958304991635
27.0,4.254994421257097
27.033333333333335,4.34179639074009
27.066666666666666,4.494965824702839
27.1,4.532370888054987
27.133333333333333,4.526085342058484
27.166666666666668,4.493646392667502
27.2,4.367227571183029
27.233333333333334,4.215143406356894
27.266666666666666,3.694540993268323
27.3,3.2366454613447355
27.333333333333332,2.467868691799768
27.366666666666667,1.6443416635714532
27.4,0.8429974274846196
27.433333333333334,-0.013920815821743244
27.466666666666665,-0.8428845488881023
27.5,-1.5836657092820736
27.533333333333335,-2.3568122509761937
27.566666666666666,-3.107700168305867
27.6,-3.672693484863583
27.633333333333333,-4.261521060907572
27.666666666666668,-4.896267644799716
27.7,-5.275350293696033
27.733333333333334,-5.6608730279610695
27.766666666666666,-6.028403468884171
27.8,-6.245027456480455
27.833333333333332,-6.33364705358001
27.866666666666667,-6.344856475848026
27.9,-6.346848133385591
27.933333333333334,-6.31826581434279
27.966666666666665,-6.168964908659033
28.0,-5.899432442171328
28.033333333333335,-5.328469169408203
28.066666666666666,-4.670059181785188
28.1,-3.737461273171449
28.133333333333333,-2.657002069992943
28.166666666666668,-1.5568842596466215
28.2,-0.6609167213875318
28.233333333333334,-0.04654303894357675
28.266666666666666,0.48522874826366896
28.3,1.019451114966771
28.333333333333332,1.585445473684836
28.366666666666667,2.3051116376689555
28.4,2.9326582258769647
28.433333333333334,3.479168490800324
28.466666666666665,4.015437184002265
28.5,4.284273962177802
28.533333333333335,4.489907372650342
28.566666666666666,4.543274030048085
28.6,4.548408600971155
28.633333333333333,4.562570314838113
28.666666666666668,4.474512189282405
28.7,4.249984916259927
28.733333333333334,3.8529037511612922
28.766666666666666,3.3479060705549357
28.8,2.6150690658510958
28.833333333333332,1.8640121569799752
28.866666666666667,0.9325654466416929
28.9,-0.06806384120969584
28.933333333333334,-0.9547999172565299
28.966666666666665,-1.9347907302226928
29.0,-2.7207690292449795
